,timestamp,value
43908,2008-07-03 18:30:00,12141.12
43909,2008-07-03 19:00:00,12119.68
43910,2008-07-03 19:30:00,11876.25
43911,2008-07-03 20:00:00,11765.96
43912,2008-07-03 20:30:00,11670.27
43913,2008-07-03 21:00:00,11399.7
43914,2008-07-03 21:30:00,11055.97
43915,2008-07-03 22:00:00,10574.05
43916,2008-07-03 22:30:00,10544.42
43917,2008-07-03 23:00:00,10154.22
43918,2008-07-03 23:30:00,9931.91
43919,2008-07-04 00:00:00,9729.81
43920,2008-07-04 00:30:00,9407.18
43921,2008-07-04 01:00:00,9207.78
43922,2008-07-04 01:30:00,9061.38
43923,2008-07-04 02:00:00,8821.9
43924,2008-07-04 02:30:00,8439.29
43925,2008-07-04 03:00:00,8068.96
43926,2008-07-04 03:30:00,7758.6
43927,2008-07-04 04:00:00,7591.62
43928,2008-07-04 04:30:00,7522.84
43929,2008-07-04 05:00:00,7534.28
43930,2008-07-04 05:30:00,7859.37
43931,2008-07-04 06:00:00,8368.99
43932,2008-07-04 06:30:00,9238.14
43933,2008-07-04 07:00:00,10115.22
43934,2008-07-04 07:30:00,10664.95
43935,2008-07-04 08:00:00,11234.49
43936,2008-07-04 08:30:00,11455.06
43937,2008-07-04 09:00:00,11332.76
43938,2008-07-04 09:30:00,11350.3
43939,2008-07-04 10:00:00,11285.74
43940,2008-07-04 10:30:00,11198.27
43941,2008-07-04 11:00:00,11060.14
43942,2008-07-04 11:30:00,10897.26
43943,2008-07-04 12:00:00,10767.11
43944,2008-07-04 12:30:00,10658.06
43945,2008-07-04 13:00:00,10598.99
43946,2008-07-04 13:30:00,10414.07
43947,2008-07-04 14:00:00,10517.03
43948,2008-07-04 14:30:00,10462.01
43949,2008-07-04 15:00:00,10388.33
43950,2008-07-04 15:30:00,10403.15
43951,2008-07-04 16:00:00,10585.05
43952,2008-07-04 16:30:00,10790.09
43953,2008-07-04 17:00:00,11233.83
43954,2008-07-04 17:30:00,11809.39
43955,2008-07-04 18:00:00,12222.06
43956,2008-07-04 18:30:00,12136.35
43957,2008-07-04 19:00:00,11941.64
43958,2008-07-04 19:30:00,11588.97
43959,2008-07-04 20:00:00,11379.56
43960,2008-07-04 20:30:00,11224.14
43961,2008-07-04 21:00:00,11006.24
43962,2008-07-04 21:30:00,10701.56
43963,2008-07-04 22:00:00,10323.8
43964,2008-07-04 22:30:00,10345.45
43965,2008-07-04 23:00:00,10092.07
43966,2008-07-04 23:30:00,9962.13
43967,2008-07-05 00:00:00,9772.97
43968,2008-07-05 00:30:00,9490.32
43969,2008-07-05 01:00:00,9308.54
43970,2008-07-05 01:30:00,8988.53
43971,2008-07-05 02:00:00,8708.02
43972,2008-07-05 02:30:00,8288.68
43973,2008-07-05 03:00:00,7883.89
43974,2008-07-05 03:30:00,7609.19
43975,2008-07-05 04:00:00,7355.42
43976,2008-07-05 04:30:00,7197.38
43977,2008-07-05 05:00:00,7215.79
43978,2008-07-05 05:30:00,7345.83
43979,2008-07-05 06:00:00,7427.72
43980,2008-07-05 06:30:00,7778.68
43981,2008-07-05 07:00:00,8113.12
43982,2008-07-05 07:30:00,8530.0
43983,2008-07-05 08:00:00,9240.12
